-0.25446,-3.0025,-1.8351,-2.3485,1.1335,-1.4973,0.11018,-3.0025,-1.4678,-2.3383,-1.0171,-1.0077,-1.2911,0.41956,-1.8351,-2.3383,-2.0962,-1.1374,1.7319,-0.080363,0.83671,-2.3485,-1.0171,-1.1374,-0.54663,-0.36723,-0.43207,1.7302,1.1335,-1.0077,1.7319,-0.36723,1.1251,0.88073,2.376,-1.4973,-1.2911,-0.080363,-0.43207,0.88073,0.89183,2.3022,0.11018,0.41956,0.83671,1.7302,2.376,2.3022,3.1586
-1.6649,-1.5608,-1.8322,-2.0733,-2.0563,-4.1077,-4.5693,-1.5608,4.5383,3.0903,4.7204,1.1636,3.0047,2.52,-1.8322,3.0903,0.5783,2.8546,0.81265,0.52997,-0.46854,-2.0733,4.7204,2.8546,3.5115,0.42525,1.8537,0.47508,-2.0563,1.1636,0.81265,0.42525,0.87995,-1.5562,-0.97701,-4.1077,3.0047,0.52997,1.8537,-1.5562,-0.30782,-2.2615,-4.5693,2.52,-0.46854,0.47508,-0.97701,-2.2615,-1.982
2.9943,2.0331,2.9385,2.9759,-0.81674,-0.31377,3.204,2.0331,-1.2551,-0.18547,-1.0302,-1.4227,-1.5011,-0.97739,2.9385,-0.18547,0.37496,-0.060217,0.11469,-0.73001,0.92258,2.9759,-1.0302,-0.060217,-0.08566,-1.1457,-1.8325,0.2064,-0.81674,-1.4227,0.11469,-1.1457,-1.1387,-0.30971,-0.22597,-0.31377,-1.5011,-0.73001,-1.8325,-0.30971,-1.459,-0.34413,3.204,-0.97739,0.92258,0.2064,-0.22597,-0.34413,1.2846
-2.8732,-2.3098,-1.4512,-5.2733,-0.38936,-2.6329,-2.3319,-2.3098,0.88275,1.938,-0.71623,2.5594,2.2653,0.87002,-1.4512,1.938,2.3493,-0.28278,3.288,3.9778,2.7985,-5.2733,-0.71623,-0.28278,-2.9462,0.13961,-0.86142,-2.6714,-0.38936,2.5594,3.288,0.13961,1.3865,0.71285,1.3581,-2.6329,2.2653,3.9778,-0.86142,0.71285,1.7356,1.4917,-2.3319,0.87002,2.7985,-2.6714,1.3581,1.4917,1.2476
1.6856,-1.6496,-1.0111,0.26666,2.4153,1.9304,1.328,-1.6496,-1.1668,-1.7102,-1.7354,0.84498,-1.9382,-2.3936,-1.0111,-1.7102,-2.0447,-1.411,0.70791,-1.6804,-2.0305,0.26666,-1.7354,-1.411,-0.92699,1.4842,-0.39817,-0.46983,2.4153,0.84498,0.70791,1.4842,3.1048,1.7406,1.7945,1.9304,-1.9382,-1.6804,-0.39817,1.7406,-0.79009,-0.20304,1.328,-2.3936,-2.0305,-0.46983,1.7945,-0.20304,0.21747
-1.5408,-0.22226,0.44309,0.69096,-0.18658,1.3506,0.25344,-0.22226,-1.0587,-0.50142,0.49357,-0.74523,0.049028,-1.0993,0.44309,-0.50142,-0.29532,1.6071,2.451,1.6135,0.38352,0.69096,0.49357,1.6071,1.0309,0.22978,0.39788,0.10227,-0.18658,-0.74523,2.451,0.22978,1.4591,1.9684,0.0082216,1.3506,0.049028,1.6135,0.39788,1.9684,0.53271,-0.62688,0.25344,-1.0993,0.38352,0.10227,0.0082216,-0.62688,-0.32854
1.0061,0.39906,-0.25705,1.1065,1.1063,1.0903,0.38916,0.39906,-0.46922,-2.3627,-0.20296,0.54751,0.39007,-1.1042,-0.25705,-2.3627,-3.3142,-1.2491,-1.4368,0.082855,-2.0977,1.1065,-0.20296,-1.2491,-0.19354,0.038577,0.44883,-0.58886,1.1063,0.54751,-1.4368,0.038577,-0.25939,1.0285,-0.04378,1.0903,0.39007,0.082855,0.44883,1.0285,0.48693,0.48104,0.38916,-1.1042,-2.0977,-0.58886,-0.04378,0.48104,-0.78533
2.5543,2.6814,1.7185,0.46543,0.62294,-0.69522,1.7963,2.6814,0.33636,-0.50726,0.41599,-1.1425,-1.2827,0.4295,1.7185,-0.50726,-1.6993,-0.74653,-0.93522,-2.4155,-0.24919,0.46543,0.41599,-0.74653,-0.46938,-2.1289,-1.3352,-0.23426,0.62294,-1.1425,-0.93522,-2.1289,-0.27405,-1.9562,-0.40502,-0.69522,-1.2827,-2.4155,-1.3352,-1.9562,-1.8924,-1.637,1.7963,0.4295,-0.24919,-0.23426,-0.40502,-1.637,0.68134
0.68927,1.0232,1.3142,-2.3117,-0.95438,-0.87178,1.4776,1.0232,0.086032,0.66794,-0.09827,-0.66148,-1.1398,0.69768,1.3142,0.66794,0.93463,0.070995,1.1271,-0.18454,2.3367,-2.3117,-0.09827,0.070995,-1.0632,-1.6246,-2.2888,-1.0558,-0.95438,-0.66148,1.1271,-1.6246,0.55515,0.12251,0.5414,-0.87178,-1.1398,-0.18454,-2.2888,0.12251,-1.2968,-0.58111,1.4776,0.69768,2.3367,-1.0558,0.5414,-0.58111,1.6837
-1.9324,0.55162,-0.35434,0.80321,-2.5733,-1.7414,-2.3697,0.55162,3.0947,2.1113,3.9583,0.95051,1.3593,1.4362,-0.35434,2.1113,0.75178,2.4411,-1.8703,-0.55788,-1.0941,0.80321,3.9583,2.4411,2.9701,0.12476,1.8585,2.0866,-2.5733,0.95051,-1.8703,0.12476,-3.2568,-1.8957,-1.4626,-1.7414,1.3593,-0.55788,1.8585,-1.8957,-1.2216,-1.3788,-2.3697,1.4362,-1.0941,2.0866,-1.4626,-1.3788,-0.0054788
-1.9832,-0.99204,-1.9231,0.29708,-0.52728,-1.1906,-0.73781,-0.99204,-0.018825,-0.42005,0.68255,0.79004,0.83056,0.81628,-1.9231,-0.42005,-1.062,0.89851,0.55215,-0.061935,0.49311,0.29708,0.68255,0.89851,0.96403,0.42422,1.9358,1.0675,-0.52728,0.79004,0.55215,0.42422,-0.8638,0.12302,0.31897,-1.1906,0.83056,-0.061935,1.9358,0.12302,1.5303,1.2344,-0.73781,0.81628,0.49311,1.0675,0.31897,1.2344,0.71625
-2.1656,-2.0157,0.74812,-4.9264,0.87534,0.096775,-2.7094,-2.0157,0.25175,1.0961,-0.31916,1.8895,1.9649,0.315,0.74812,1.0961,2.7101,0.50694,3.4276,4.4966,2.5729,-4.9264,-0.31916,0.50694,-1.9754,-0.5288,-0.92545,-2.7252,0.87534,1.8895,3.4276,-0.5288,1.4684,1.4728,0.38171,0.096775,1.9649,4.4966,-0.92545,1.4728,1.7298,0.70085,-2.7094,0.315,2.5729,-2.7252,0.38171,0.70085,-1.8054
3.7673,1.4906,3.8227,2.3115,1.6661,1.5173,1.1503,1.4906,-1.7338,-1.3324,-0.021327,0.60593,-1.6703,-1.6683,3.8227,-1.3324,1.3493,0.52051,1.6195,-1.4039,0.39223,2.3115,-0.021327,0.52051,-0.5362,-0.83974,-1.4933,-1.5101,1.6661,0.60593,1.6195,-0.83974,-0.26707,-1.7401,-1.5046,1.5173,-1.6703,-1.4039,-1.4933,-1.7401,-2.3692,-3.2586,1.1503,-1.6683,0.39223,-1.5101,-1.5046,-3.2586,-2.4111
2.953,-1.0413,1.4618,-1.9468,3.856,0.28811,2.1899,-1.0413,-1.2387,-1.2222,-2.0376,0.098099,-2.2762,-1.6385,1.4618,-1.2222,0.35965,-1.7224,3.8901,-0.82952,1.8187,-1.9468,-2.0376,-1.7224,-2.7416,-1.1916,-3.6198,-2.5168,3.856,0.098099,3.8901,-1.1916,2.8422,0.98217,2.7997,0.28811,-2.2762,-0.82952,-3.6198,0.98217,-3.2157,-2.2141,2.1899,-1.6385,1.8187,-2.5168,2.7997,-2.2141,-0.28869
0.62293,0.91441,-2.5404,-1.079,2.0907,0.86787,-1.481,0.91441,1.6959,0.035259,-1.0207,3.939,0.37659,-1.2768,-2.5404,0.035259,-2.2694,-3.3488,0.83304,-2.4358,-4.9835,-1.079,-1.0207,-3.3488,-3.4422,1.5586,-1.3541,-3.2449,2.0907,3.939,0.83304,1.5586,3.7498,3.3823,2.1364,0.86787,0.37659,-2.4358,-1.3541,3.3823,-0.88192,-0.86116,-1.481,-1.2768,-4.9835,-3.2449,2.1364,-0.86116,-1.7221
-1.7019,-1.1354,-0.46037,-3.5835,-0.57909,-1.2723,-1.7376,-1.1354,0.81211,1.5862,-0.086839,1.5521,-0.22914,1.6875,-0.46037,1.5862,2.8137,-0.31958,3.3455,1.913,4.363,-3.5835,-0.086839,-0.31958,-1.1334,-0.58265,-2.2269,-1.0186,-0.57909,1.5521,3.3455,-0.58265,1.1828,0.88415,0.86,-1.2723,-0.22914,1.913,-2.2269,0.88415,-0.58895,0.68257,-1.7376,1.6875,4.363,-1.0186,0.86,0.68257,1.9794
-2.7856,-2.5109,-0.086486,-4.0536,-0.21925,-0.73774,-0.55529,-2.5109,0.52853,2.1157,-0.60045,0.1666,1.8907,-0.30513,-0.086486,2.1157,3.3682,0.97364,2.0091,3.8562,2.2974,-4.0536,-0.60045,0.97364,-1.5121,-1.3437,0.035062,-1.9883,-0.21925,0.1666,2.0091,-1.3437,0.063137,1.1173,0.76535,-0.73774,1.8907,3.8562,0.035062,1.1173,2.9613,1.9473,-0.55529,-0.30513,2.2974,-1.9883,0.76535,1.9473,-0.29406
-1.8692,-1.1033,-0.50006,-0.69049,-1.9028,-1.9614,-2.2376,-1.1033,1.9699,3.2246,1.3025,2.1045,0.26688,1.1329,-0.50006,3.2246,3.2427,1.6736,1.6849,0.92726,1.0846,-0.69049,1.3025,1.6736,0.38567,1.2817,-0.32548,0.12824,-1.9028,2.1045,1.6849,1.2817,0.42104,1.0838,-0.24134,-1.9614,0.26688,0.92726,-0.32548,1.0838,-0.91084,-1.099,-2.2376,1.1329,1.0846,0.12824,-0.24134,-1.099,-1.3682
-0.037906,0.046924,1.2459,-0.37706,-2.465,2.3361,0.4359,0.046924,0.8088,1.6873,-0.0962,-2.3561,1.771,0.17933,1.2459,1.6873,2.2935,1.7258,-1.789,3.7933,2.1704,-0.37706,-0.0962,1.7258,-0.49496,-2.9677,1.0852,-0.66283,-2.465,-2.3561,-1.789,-2.9677,-1.72,-2.5625,-2.0816,2.3361,1.771,3.7933,1.0852,-2.5625,2.0764,2.0674,0.4359,0.17933,2.1704,-0.66283,-2.0816,2.0674,0.11625
-0.45211,-0.92281,0.23525,0.10892,0.93976,0.44622,-1.8228,-0.92281,2.5918,2.9328,3.2007,1.2111,2.5003,-1.7556,0.23525,2.9328,2.8528,3.9045,1.7965,2.2915,-1.4338,0.10892,3.2007,3.9045,2.1968,-0.04719,2.0372,-1.7532,0.93976,1.2111,1.7965,-0.04719,-0.93307,0.95218,-1.736,0.44622,2.5003,2.2915,2.0372,0.95218,0.34018,-1.9388,-1.8228,-1.7556,-1.4338,-1.7532,-1.736,-1.9388,-4.3422
1.2022,3.5099,1.7446,1.8067,-1.4865,-0.86046,-1.3525,3.5099,2.4402,2.9321,1.3064,1.1866,1.1047,1.3809,1.7446,2.9321,1.8171,0.92137,-0.64802,-0.025713,-0.89437,1.8067,1.3064,0.92137,-0.77053,-1.1524,-1.6205,-1.0239,-1.4865,1.1866,-0.64802,-1.1524,-1.0454,-2.5552,-1.3223,-0.86046,1.1047,-0.025713,-1.6205,-2.5552,-3.0083,-3.132,-1.3525,1.3809,-0.89437,-1.0239,-1.3223,-3.132,-2.0257
-0.86722,1.2961,0.56021,1.2884,-0.52624,0.23354,1.2003,1.2961,0.33313,0.36279,0.52347,-0.57771,-1.8565,0.16411,0.56021,0.36279,0.60057,1.0262,0.48937,-0.96752,0.73882,1.2884,0.52347,1.0262,0.36197,-1.2501,-0.86474,1.1458,-0.52624,-0.57771,0.48937,-1.2501,-0.47354,-1.2872,-0.89121,0.23354,-1.8565,-0.96752,-0.86474,-1.2872,-0.90608,-0.64382,1.2003,0.16411,0.73882,1.1458,-0.89121,-0.64382,1.5024
-1.9998,-4.9489,-2.5144,-3.5544,-1.1972,-0.65581,-2.5771,-4.9489,-0.64623,-0.26543,-0.1979,1.8314,1.7353,-1.1304,-2.5144,-0.26543,1.0564,0.68031,3.9774,3.0173,1.2228,-3.5544,-0.1979,0.68031,0.66853,2.5723,2.7705,0.28808,-1.1972,1.8314,3.9774,2.5723,0.099647,4.4798,2.3581,-0.65581,1.7353,3.0173,2.7705,4.4798,3.9751,3.0116,-2.5771,-1.1304,1.2228,0.28808,2.3581,3.0116,0.37678
-0.78049,-1.963,-1.1539,-2.0695,-0.20697,0.33982,-1.5247,-1.963,1.9543,1.154,1.9485,-1.0888,3.2403,1.7704,-1.1539,1.154,0.49365,0.86529,-0.57242,2.7431,0.36087,-2.0695,1.9485,0.86529,1.3712,-1.6598,3.0064,0.92864,-0.20697,-1.0888,-0.57242,-1.6598,-2.0903,-0.25378,-2.2269,0.33982,3.2403,2.7431,3.0064,-0.25378,3.6053,1.7383,-1.5247,1.7704,0.36087,0.92864,-2.2269,1.7383,-0.27044
-1.7441,0.021276,0.69954,-2.0496,-0.33987,-1.2844,-1.0426,0.021276,-0.063961,1.9701,-0.71671,2.1849,-0.86374,-0.090742,0.69954,1.9701,3.5839,0.97408,3.8113,2.0967,2.8734,-2.0496,-0.71671,0.97408,-2.0974,0.92432,-3.4276,-1.987,-0.33987,2.1849,3.8113,0.92432,1.8103,1.4142,1.1972,-1.2844,-0.86374,2.0967,-3.4276,1.4142,-1.4295,-1.3506,-1.0426,-0.090742,2.8734,-1.987,1.1972,-1.3506,-0.70111
-0.62734,-0.38302,0.62986,-1.5316,-1.7529,-2.3557,-2.5046,-0.38302,0.55887,1.0211,0.11624,1.7109,0.53978,1.2769,0.62986,1.0211,1.5768,1.0858,1.3286,0.45366,0.77636,-1.5316,0.11624,1.0858,-0.58989,0.86977,0.089742,-0.073442,-1.7529,1.7109,1.3286,0.86977,0.096069,0.46155,0.37104,-2.3557,0.53978,0.45366,0.089742,0.46155,-0.075789,-0.79644,-2.5046,1.2769,0.77636,-0.073442,0.37104,-0.79644,-0.90672
3.4903,1.0473,2.4515,2.6885,-0.44681,1.9594,2.1843,1.0473,-1.4058,-0.55515,-0.49147,-2.9449,-1.0553,-1.4612,2.4515,-0.55515,-0.10045,1.1139,-0.84751,-0.52116,0.59852,2.6885,-0.49147,1.1139,0.46993,-2.0009,-0.18941,0.52719,-0.44681,-2.9449,-0.84751,-2.0009,-1.3261,-2.7194,-1.5126,1.9594,-1.0553,-0.52116,-0.18941,-2.7194,-1.2457,-1.6326,2.1843,-1.4612,0.59852,0.52719,-1.5126,-1.6326,0.3167
-1.5606,0.51887,-0.16094,0.6775,1.3161,0.34707,-0.95793,0.51887,-0.22366,0.22541,0.060584,1.6493,1.1005,-0.60776,-0.16094,0.22541,0.53016,0.8757,2.726,1.8484,-0.14892,0.6775,0.060584,0.8757,-0.3908,0.33756,0.70139,-1.7137,1.3161,1.6493,2.726,0.33756,0.69108,0.96348,-0.67911,0.34707,1.1005,1.8484,0.70139,0.96348,2.4685,-0.72565,-0.95793,-0.60776,-0.14892,-1.7137,-0.67911,-0.72565,-1.3734
3.349,0.28525,1.9064,0.14373,2.9221,3.2895,1.8596,0.28525,-2.8912,-2.511,-2.3767,-0.28015,-0.71104,-2.8371,1.9064,-2.511,-0.47829,-2.7223,1.411,0.83448,-0.96569,0.14373,-2.3767,-2.7223,-2.0414,-0.93859,-0.41292,-2.3736,2.9221,-0.28015,1.411,-0.93859,-0.5683,0.31983,-0.0092598,3.2895,-0.71104,0.83448,-0.41292,0.31983,1.601,0.57296,1.8596,-2.8371,-0.96569,-2.3736,-0.0092598,0.57296,-0.43665
0.15236,-1.7229,-0.49045,-0.67779,0.070933,0.59316,-0.79374,-1.7229,-0.16621,-0.92792,0.35496,1.779,1.3384,-1.2139,-0.49045,-0.92792,-0.30503,-0.42333,1.4608,0.98295,-0.99324,-0.67779,0.35496,-0.42333,0.65392,1.7449,1.6015,0.096576,0.070933,1.779,1.4608,1.7449,-0.57949,2.6426,0.13213,0.59316,1.3384,0.98295,1.6015,2.6426,1.7591,0.73638,-0.79374,-1.2139,-0.99324,0.096576,0.13213,0.73638,-0.9661
-0.80981,1.8226,0.34849,0.023793,0.71162,-0.68884,-0.59671,1.8226,1.0166,2.9302,-0.13212,0.47109,0.28405,0.2094,0.34849,2.9302,3.1212,2.2086,0.33086,2.8186,2.5133,0.023793,-0.13212,2.2086,-1.593,-0.54245,-1.6093,-2.5054,0.71162,0.47109,0.33086,-0.54245,-0.91011,-1.0466,-1.6405,-0.68884,0.28405,2.8186,-1.6093,-1.0466,0.67871,-2.1268,-0.59671,0.2094,2.5133,-2.5054,-1.6405,-2.1268,-2.3908
-0.18371,-0.027138,-1.7306,-0.70423,-1.5558,-0.74161,-0.83652,-0.027138,3.7367,2.9225,3.1834,-0.85262,2.9361,2.1689,-1.7306,2.9225,0.38473,1.7972,-2.0745,0.81559,-0.9127,-0.70423,3.1834,1.7972,1.5179,-1.8693,1.1883,0.27654,-1.5558,-0.85262,-2.0745,-1.8693,-1.1478,-1.5741,-2.6879,-0.74161,2.9361,0.81559,1.1883,-1.5741,0.3559,-0.063549,-0.83652,2.1689,-0.9127,0.27654,-2.6879,-0.063549,-1.415
0.63768,-1.3521,1.3197,-2.4365,1.241,1.8462,0.83322,-1.3521,-2.1119,-1.3484,-2.737,0.57281,-1.6232,-0.98622,1.3197,-1.3484,0.37372,-2.2653,0.97242,0.42063,0.087063,-2.4365,-2.737,-2.2653,-3.014,-0.16513,-3.0558,-1.4709,1.241,0.57281,0.97242,-0.16513,0.99273,2.0601,1.7264,1.8462,-1.6232,0.42063,-3.0558,2.0601,0.62093,1.7279,0.83322,-0.98622,0.087063,-1.4709,1.7264,1.7279,1.8267
-1.8933,0.18097,-1.5993,-0.10091,0.64777,-2.3906,-2.917,0.18097,2.7468,2.8809,3.5901,1.8054,2.3733,1.2047,-1.5993,2.8809,1.4565,2.6463,1.0599,0.36867,-0.97934,-0.10091,3.5901,2.6463,2.3712,-0.18049,1.0011,-0.62557,0.64777,1.8054,1.0599,-0.18049,-0.35413,-0.81135,-2.182,-2.3906,2.3733,0.36867,1.0011,-0.81135,-0.32428,-1.7725,-2.917,1.2047,-0.97934,-0.62557,-2.182,-1.7725,-3.0422
-1.4639,0.97982,-0.080247,-1.0071,-0.45762,-0.35973,-0.5686,0.97982,0.94647,2.389,-0.077664,1.0043,-0.2813,-0.027922,-0.080247,2.389,3.9602,1.1854,0.5471,2.2503,1.6177,-1.0071,-0.077664,1.1854,-2.0231,0.026623,-2.231,-2.7808,-0.45762,1.0043,0.5471,0.026623,-0.60201,-0.22135,-0.44201,-0.35973,-0.2813,2.2503,-2.231,-0.22135,0.88957,-1.0361,-0.5686,-0.027922,1.6177,-2.7808,-0.44201,-1.0361,-1.6082
2.8055,-2.0429,1.1136,0.35641,4.4088,1.8385,1.2501,-2.0429,-2.957,-2.6071,-2.7362,-0.89825,-1.4289,-4.1227,1.1136,-2.6071,-0.034517,-0.091642,3.4186,0.80735,-0.2967,0.35641,-2.7362,-0.091642,-1.5077,0.72779,-0.58021,-1.227,4.4088,-0.89825,3.4186,0.72779,3.1629,2.3245,2.6658,1.8385,-1.4289,0.80735,-0.58021,2.3245,-0.45482,-0.46458,1.2501,-4.1227,-0.2967,-1.227,2.6658,-0.46458,-0.87432
-2.8169,-1.8819,-0.3976,-5.2503,0.76165,-0.83509,-2.8483,-1.8819,0.54432,1.1218,-0.39308,2.1139,2.2795,0.56213,-0.3976,1.1218,2.9453,-0.4509,3.0605,4.32,2.4015,-5.2503,-0.39308,-0.4509,-2.808,-0.61131,-0.76041,-3.0085,0.76165,2.1139,3.0605,-0.61131,1.8032,1.8724,0.87553,-0.83509,2.2795,4.32,-0.76041,1.8724,3.0754,1.5545,-2.8483,0.56213,2.4015,-3.0085,0.87553,1.5545,-1.3098
-0.17373,0.61542,-1.2284,-0.46776,-1.4145,-0.42085,-0.14095,0.61542,2.7709,3.0732,1.8549,-0.73472,1.7525,1.9996,-1.2284,3.0732,1.2389,1.6701,-1.9823,0.78418,0.15963,-0.46776,1.8549,1.6701,0.038516,-1.7076,0.12587,0.10879,-1.4145,-0.73472,-1.9823,-1.7076,-1.9036,-1.4928,-2.7066,-0.42085,1.7525,0.78418,0.12587,-1.4928,-0.20984,0.20545,-0.14095,1.9996,0.15963,0.10879,-2.7066,0.20545,0.39895
-1.8006,-1.4404,-0.045294,-0.76466,-0.41166,-0.30598,0.22053,-1.4404,-2.2103,-1.532,-2.186,-0.26931,-1.3035,-1.4831,-0.045294,-1.532,-0.24287,-1.3693,2.1218,0.88879,1.4194,-0.76466,-2.186,-1.3693,-0.87601,1.2584,-0.016319,0.20395,-0.41166,-0.26931,2.1218,1.2584,2.7244,2.0834,2.8613,-0.30598,-1.3035,0.88879,-0.016319,2.0834,1.017,1.7989,0.22053,-1.4831,1.4194,0.20395,2.8613,1.7989,1.9053
-2.5989,-1.4856,0.070284,-3.901,0.21566,-1.5543,-2.4866,-1.4856,1.0977,1.9581,-0.012973,2.0051,2.0823,0.14853,0.070284,1.9581,3.4615,0.69862,3.2391,4.3532,2.4156,-3.901,-0.012973,0.69862,-1.8162,-0.11535,-0.98398,-2.8144,0.21566,2.0051,3.2391,-0.11535,1.0855,1.1505,0.33323,-1.5543,2.0823,4.3532,-0.98398,1.1505,1.5717,0.41769,-2.4866,0.14853,2.4156,-2.8144,0.33323,0.41769,-1.67
3.3865,0.98074,2.631,3.739,2.5782,3.1275,1.0112,0.98074,-2.9399,-1.8449,-1.3097,-1.6247,-1.4577,-4.8159,2.631,-1.8449,0.56072,0.16464,1.4963,1.1668,-1.8059,3.739,-1.3097,0.16464,-0.04544,-0.76977,-0.080359,-1.5965,2.5782,-1.6247,1.4963,-0.76977,-0.85825,0.017425,-1.1946,3.1275,-1.4577,1.1668,-0.080359,0.017425,1.0253,-0.66036,1.0112,-4.8159,-1.8059,-1.5965,-1.1946,-0.66036,-2.0988
-0.011371,0.13888,1.0199,-1.006,-2.2118,-2.3804,-0.9392,0.13888,0.4472,1.156,0.3535,0.73516,-0.27759,1.7279,1.0199,1.156,1.6053,0.85993,-0.49529,-0.30853,2.0444,-1.006,0.3535,0.85993,-0.29281,-0.23175,-1.2154,-0.025898,-2.2118,0.73516,-0.49529,-0.23175,0.00025807,-0.54576,-0.27792,-2.3804,-0.27759,-0.30853,-1.2154,-0.54576,-0.88613,-0.83588,-0.9392,1.7279,2.0444,-0.025898,-0.27792,-0.83588,-0.020507
